lat_bin,lon_bin,latitude,longitude,co2,time
-33.7,147.4,-33.7158568125,147.39964375,410.7724675,1565130055.973505
-33.7,147.5,-33.70582205263158,147.50390210526314,409.95150789473684,1565130057.1170063
-33.7,147.6,-33.67087133333333,147.57388500000002,409.76105666666666,1565130058.1916733
-33.6,147.5,-33.59999666666667,147.53036555555556,410.11323,1565130058.5304499
-33.6,147.6,-33.60161334615385,147.59908346153844,410.1817419230769,1565130059.1939304
-33.6,147.7,-33.57769316666667,147.67986,410.0115333333333,1565130060.2563407
-33.5,147.6,-33.520490384615385,147.61556153846155,409.7458323076923,1565130060.241623
-33.5,147.7,-33.5011732,147.70280839999998,410.0173576,1565130061.3164458
-33.5,147.8,-33.48620425,147.78396625,410.103185625,1565130062.2856338
-33.5,147.9,-33.46009,147.85028,409.95157,1565130063.229023
-33.4,147.7,-33.4280785,147.72331,409.61201125,1565130062.3181345
-33.4,147.8,-33.40208524,147.80549720000002,409.71057079999997,1565130063.415885
-33.4,147.9,-33.39095990476191,147.89245047619048,409.7973728571428,1565130064.4000523
-33.4,148.0,-33.365959,147.965205,408.928435,1565130065.3959994
-33.3,147.8,-33.33307525,147.8298,410.06690749999996,1565130064.411505
-33.3,147.9,-33.30428804545455,147.9068790909091,409.44694863636363,1565130065.4892364
-33.3,148.0,-33.296645958333336,147.99427333333333,409.7713920833333,1565130066.4395065
-33.3,148.1,-33.269632200000004,148.072,409.72519,1565130067.5068111
-33.2,147.9,-33.243126,147.93301,409.7215,1565130066.418022
-33.2,148.0,-33.20966265,148.01004949999998,409.56836450000003,1565130067.5472052
-33.2,148.1,-33.19904188,148.09743,409.78188439999997,1565130068.5294487
-33.2,148.2,-33.17767688888889,148.17941666666667,409.21413888888884,1565130069.5776732
-33.1,148.1,-33.11707813333333,148.11377466666667,409.421282,1565130069.5895383
-33.1,148.2,-33.099499333333334,148.19828111111113,409.5340992592592,1565130070.6196353
-33.1,148.3,-33.08063192857143,148.286955,409.21551285714287,1565130071.7067912
-33.0,148.2,-33.0208511,148.22322400000002,409.247128,1565130071.7301114
-33.0,148.3,-33.00006356,148.2997524,409.5162656,1565130072.716046
-33.0,148.4,-32.98748563157894,148.39046157894737,408.6077568421053,1565130073.754691
-33.0,148.5,-32.951797,148.46593,411.15433,1565130074.8959885
-32.9,124.8,-32.86466,124.81266049999999,406.70932,1565135641.9185185
-32.9,148.3,-32.929551833333335,148.32981500000002,408.482755,1565130073.7893426
-32.9,148.4,-32.902383666666665,148.40204166666666,409.64917875,1565130074.8031352
-32.9,148.5,-32.89235904761905,148.49300285714284,409.7328661904762,1565130075.8152926
-32.9,148.6,-32.865038999999996,148.56129333333334,409.1236666666667,1565130076.7940133
-32.8,124.8,-32.842823,124.83886,406.7327,1565135642.4179926
-32.8,124.9,-32.790977500000004,124.910630625,407.604435,1565135643.6998806
-32.8,125.0,-32.75718,124.97568000000001,408.45345,1565135644.7156801
-32.8,148.4,-32.83567433333334,148.4339666666667,410.01057,1565130075.8539932
-32.8,148.5,-32.809614,148.50441136363636,409.7394959090909,1565130076.8376887
-32.8,148.6,-32.79553558333333,148.59722583333334,409.7171954166667,1565130077.91284
-32.8,148.7,-32.7692586,148.668764,409.643696,1565130078.9122047
-32.7,125.0,-32.712526833333335,125.01185833333334,407.225255,1565135645.5670068
-32.7,125.1,-32.681301500000004,125.0943418125,408.780380625,1565135646.7275097
-32.7,125.2,-32.66169233333333,125.17438333333332,408.93758333333335,1565135647.7370007
-32.7,148.5,-32.7416725,148.53787499999999,409.528305,1565130077.9185028
-32.7,148.6,-32.711870526315785,148.60986105263157,409.93715157894735,1565130078.9588997
-32.7,148.7,-32.698401,148.70055653846154,409.7336992307692,1565130080.0061226
-32.7,148.8,-32.677605125,148.77718375,409.60196,1565130080.996257
-32.6,125.1,-32.63040114285714,125.11456814285714,407.60254,1565135647.4904368
-32.6,125.2,-32.60120461538462,125.19799761538462,407.85806423076923,1565135648.6384282
-32.6,125.3,-32.58162093333333,125.2934056,407.90643600000004,1565135649.8004725
-32.6,125.4,-32.563805,125.35032,406.59195,1565135650.5629897
-32.6,148.7,-32.617328533333335,148.70995399999998,409.62746066666665,1565130080.9931405
-32.6,148.8,-32.601393785714286,148.80061928571428,409.6970375,1565130082.0670793
-32.6,148.9,-32.580094,148.88534583333333,409.6039308333334,1565130083.1430101
-32.5,125.2,-32.53236066666667,125.226104,407.88148,1565135649.678176
-32.5,125.3,-32.50294516666667,125.301222625,407.54128833333334,1565135650.7464628
-32.5,125.4,-32.49158071428572,125.39303842857143,407.42739380952383,1565135651.7822435
-32.5,125.5,-32.468544,125.46275,406.70126500000003,1565135652.7295036
-32.5,148.8,-32.5223378,148.81670200000002,409.87033,1565130083.099408
-32.5,148.9,-32.50070214285714,148.9007589285714,409.8217753571429,1565130084.1706846
-32.5,149.0,-32.489157812500004,148.989065,409.371498125,1565130085.1746945
-32.5,149.1,-32.454643,149.05684,409.06372,1565130086.229019
-32.4,125.3,-32.437011749999996,125.328279,407.2327275,1565135651.745009
-32.4,125.4,-32.40759176190476,125.40625761904762,407.28214904761904,1565135652.8417735
-32.4,125.5,-32.39458644,125.49581644,407.72409480000005,1565135653.8732464
-32.4,125.6,-32.37008275,125.5722015,407.036175,1565135654.902757
-32.4,148.9,-32.424161833333336,148.92346333333333,410.18562999999995,1565130085.24267
-32.4,149.0,-32.40400811111111,149.00173518518517,409.5107322222222,1565130086.2402303
-32.4,149.1,-32.390507050000004,149.09536599999998,409.745638,1565130087.3185039
-32.4,149.2,-32.359225,149.16899999999998,408.92394,1565130088.3960156
-32.3,125.4,-32.338713,125.43779,407.58398,1565135653.9184935
-32.3,125.5,-32.31066947058824,125.50661529411764,407.61212647058824,1565135654.9096546
-32.3,125.6,-32.298614115384616,125.59597669230769,407.4017215384616,1565135655.9281619
-32.3,125.7,-32.273634625,125.675720625,407.2098475,1565135656.996253
-32.3,149.0,-32.32787225,149.034815,409.9752175,1565130087.411501
-32.3,149.1,-32.30712665217391,149.10351,409.77773,1565130088.3208778
-32.3,149.2,-32.29337430434783,149.19545739130436,409.97404695652176,1565130089.3847904
-32.3,149.3,-32.26486975,149.2668975,409.23573,1565130090.4095032
-32.2,125.5,-32.243362,125.549835,406.58398,1565135656.0849876
-32.2,125.6,-32.21395913333333,125.61469866666667,407.580084,1565135657.0526052
-32.2,125.7,-32.19775407142857,125.69891717857142,407.7418432142857,1565135658.0661144
-32.2,125.8,-32.17709581818182,125.78589363636364,407.24906454545453,1565135659.1580932
-32.2,149.1,-32.24288,149.141005,409.269135,1565130089.4045198
-32.2,149.2,-32.20905761904762,149.20766857142857,410.08002523809523,1565130090.4394317
-32.2,149.3,-32.198499125000005,149.30118666666667,409.4094158333333,1565130091.4833841
-32.2,149.4,-32.169610999999996,149.373865,410.23448,1565130092.525176
-32.1,125.7,-32.1167359,125.7157285,407.887379,1565135659.1328084
-32.1,125.8,-32.09873941666667,125.799862125,408.27345583333334,1565135660.1650498
-32.1,125.9,-32.0834765,125.88798828571429,408.11904142857145,1565135661.2087233
-32.1,149.2,-32.14859,149.23868,408.31583,1565130091.418007
-32.1,149.3,-32.112914999999994,149.3085782352941,410.21774705882353,1565130092.5058308
-32.1,149.4,-32.09909696296296,149.39902814814815,410.3668185185185,1565130093.555227
-32.1,149.5,-32.077138000000005,149.47814499999998,410.06796599999996,1565130094.5843065
-32.0,125.8,-32.02742888888889,125.82174822222221,407.75858666666664,1565135661.1751184
-32.0,125.9,-32.00226548,125.9007984,407.9622552,1565135662.237165
-32.0,126.0,-31.989173684210527,125.988134,408.10858947368416,1565135663.248743
-32.0,126.1,-31.960966,126.055305,407.79156,1565135664.229019
-32.0,149.4,-32.018015642857144,149.41432857142857,410.78735142857147,1565130094.6075838
-32.0,149.5,-31.999866153846156,149.49995346153847,410.83322923076923,1565130095.657159
-32.0,149.6,-31.9817905,149.58548214285716,410.1871714285714,1565130096.7067933
-31.9,125.9,-31.933021,125.92618142857143,408.00508142857143,1565135663.2600038
-31.9,126.0,-31.89911245,126.00133045,408.293788,1565135664.3810601
-31.9,126.1,-31.891096818181815,126.08914595454544,408.6832404545455,1565135665.3402765
-31.9,126.2,-31.8649635,126.16617500000001,408.94995,1565135666.396016
-31.9,149.5,-31.933630714285716,149.51410285714286,405.94055285714285,1565130096.534294
-31.9,149.6,-31.929596428571426,149.61885285714285,405.94413142857144,1565130097.6167262
-31.9,149.7,-31.899666,149.682865,403.51399999999995,1565130098.5851715
-31.9,149.8,-31.850792,149.76016,405.73096,1565130099.8960135
-31.8,126.0,-31.834292,126.03237250000001,408.7186125,1565135665.411501
-31.8,126.1,-31.804243363636363,126.10749022727273,409.00345863636363,1565135666.489238
-31.8,126.2,-31.796082208333335,126.19529733333333,409.1284820833334,1565135667.4500067
-31.8,126.3,-31.7762445,126.268295,403.524095,1565135668.3960052
-31.8,149.6,-31.829306000000003,149.634805,399.62036,1565130098.8914928
-31.8,149.7,-31.79736804761905,149.69784714285714,406.7696142857142,1565130099.870958
-31.8,149.8,-31.785697222222225,149.79608166666668,406.7433005555556,1565130100.9750621
-31.8,149.9,-31.762032,149.86226,408.90683,1565130101.8960028
-31.7,126.1,-31.7352675,126.14033,409.16955499999995,1565135667.5850058
-31.7,126.2,-31.72547557142857,126.19448571428572,404.9457157142857,1565135668.2291467
-31.7,126.3,-31.687842222222223,126.32520355555556,406.54392777777775,1565135669.9440107
-31.7,126.4,-31.6761182,126.36310719999999,405.98530999999997,1565135670.451009
-31.7,149.7,-31.73461975,149.7315225,404.731705,1565130100.9050105
-31.7,149.8,-31.70556304347826,149.80232608695653,409.2459208695652,1565130101.929524
-31.7,149.9,-31.69527325,149.89194625000002,410.36810916666667,1565130102.932759
-31.7,150.0,-31.664154333333332,149.96615666666665,410.6095566666666,1565130104.015994
-31.6,126.3,-31.642592,126.28434,404.16881,1565135670.0445175
-31.6,149.8,-31.641384666666667,149.83450333333334,410.2969,1565130102.965011
-31.6,149.9,-31.60622240909091,149.90948045454545,409.9206977272727,1565130104.0989625
-31.6,150.0,-31.5958686,149.9976996,409.7864164,1565130105.0887692
-31.6,150.1,-31.5674618,150.075018,409.57837800000004,1565130106.1734128
-31.5,25.8,-31.476802399999997,25.831523600000004,409.60732800000005,1565074439.1138008
-31.5,25.9,-31.4948175625,25.8907125625,408.95291375,1565074439.5018187
-31.5,26.0,-31.488451,25.956955,408.59973,1565074440.229015
