lat_bin,lon_bin,latitude,longitude,co2,time
-48.2,-70.7,-48.1543025,-70.669315,418.092605,1699798535.7294984
-48.2,-70.6,-48.16764366666666,-70.59256583333332,416.7198,1699798536.5761712
-48.2,-70.5,-48.18265683333333,-70.4996525,415.9679008333333,1699798537.5941734
-48.2,-70.4,-48.192336555555556,-70.40221066666668,416.5129944444445,1699798538.6226742
-48.2,-70.3,-48.204668,-70.3000457,417.82783600000005,1699798539.715709
-48.2,-70.2,-48.20563411764706,-70.20251094117647,417.46261529411765,1699798540.6912982
-48.2,-70.1,-48.21386463636364,-70.10408409090908,416.53921272727274,1699798541.7221856
-48.2,-70.0,-48.2294705,-70.01193666666667,417.39912166666664,1699798542.7381775
-48.2,-69.9,-48.23841,-69.94936,415.27878,1699798543.4179902
-48.1,-71.0,-48.05920625,-70.98431375,417.2016975,1699798531.9860063
-48.1,-70.9,-48.077179111111114,-70.891026,417.14199333333335,1699798533.028123
-48.1,-70.8,-48.087515599999996,-70.79877660000001,417.00936533333334,1699798534.0094743
-48.1,-70.7,-48.09667421052632,-70.69869015789473,418.6529736842105,1699798535.0618474
-48.1,-70.6,-48.1008729,-70.6007191,417.6195635,1699798536.0621562
-48.1,-70.5,-48.1146652,-70.50287333333334,417.068856,1699798537.1234734
-48.1,-70.4,-48.12587966666667,-70.40466344444445,416.5421588888889,1699798538.1721213
-48.1,-70.3,-48.13508366666667,-70.31890166666666,417.5267733333333,1699798539.0850022
-48.0,-71.4,-47.95357,-71.36041,417.7807,1699798527.5629969
-48.0,-71.3,-47.96373716666667,-71.28684166666666,417.63331833333336,1699798528.3585064
-48.0,-71.2,-47.981226,-71.19431161538462,417.03553384615384,1699798529.390776
-48.0,-71.1,-47.9930853125,-71.094638375,417.48807125,1699798530.456692
-48.0,-71.0,-47.998423450000004,-71.0005499,418.01653,1699798531.4252086
-48.0,-70.9,-48.008776823529416,-70.90404782352941,415.3528017647059,1699798532.4513013
-48.0,-70.8,-48.02024358333333,-70.80112133333334,416.5965233333333,1699798533.5490067
-48.0,-70.7,-48.03690316666666,-70.70404066666667,418.3797366666667,1699798534.6225107
-48.0,-70.6,-48.046772,-70.63049,419.80643,1699798535.4179933
-47.9,-71.7,-47.8535,-71.69679,413.34348,1699798523.5630183
-47.9,-71.6,-47.870832444444446,-71.594154,419.2928366666667,1699798524.6947854
-47.9,-71.5,-47.89487557142858,-71.50079571428572,419.96587,1699798525.7800195
-47.9,-71.4,-47.904652294117646,-71.39657694117648,417.9610982352941,1699798526.877947
-47.9,-71.3,-47.89893340909091,-71.30157309090909,417.692689090909,1699798527.782869
-47.9,-71.2,-47.912065133333336,-71.2043974,417.21601666666663,1699798528.8346052
-47.9,-71.1,-47.925464454545455,-71.10850781818182,417.25109636363635,1699798529.8761938
-47.9,-71.0,-47.942282750000004,-71.0071085,418.1436025,1699798530.995004
-47.8,-72.0,-47.75612,-71.96412,414.08548,1699798520.2560158
-47.8,-71.9,-47.763583,-71.882305,388.7667175,1699798521.1165018
-47.8,-71.8,-47.79276885714285,-71.76931928571427,418.15291857142853,1699798522.433864
-47.8,-71.7,-47.794350055555554,-71.70158355555556,420.338705,1699798523.117119
-47.8,-71.6,-47.8012948,-71.61325433333333,419.95551199999994,1699798524.0406072
-47.8,-71.5,-47.8221056,-71.499786,416.00423,1699798525.3057086
-47.8,-71.4,-47.83097475,-71.408098,418.21295375,1699798526.276507
-47.8,-71.3,-47.842068,-71.33422,417.3624,1699798527.084987
-47.7,-72.1,-47.67902222222222,-72.080371,413.2922766666667,1699798518.5815618
-47.7,-72.0,-47.692204866666664,-72.00186099999999,416.89078133333334,1699798519.4502077
-47.7,-71.9,-47.714543400000004,-71.9203576,396.464036,1699798520.4094005
-47.7,-71.8,-47.7249974,-71.795586,414.57313400000004,1699798521.7194154
-47.7,-71.7,-47.7449515,-71.689855,417.53119,1699798522.9050055
-47.6,-72.4,-47.606365,-72.39672,375.99765,1699798514.9499893
-47.6,-72.3,-47.627489600000004,-72.295362,417.28922,1699798516.0994096
-47.6,-72.2,-47.620805,-72.197594,414.1235925,1699798517.0242589
-47.6,-72.1,-47.6278318,-72.10508999999999,416.06494000000004,1699798517.991405
-47.6,-72.0,-47.646477,-72.0439,424.8337,1699798518.7250242
-47.5,-72.6,-47.529224,-72.64608,380.77258,1699798511.9500055
-47.5,-72.4,-47.549152,-72.41644,387.53867,1699798514.3639936
-44.8,-123.1,-44.777443,-123.07004,417.03537,1699809588.5629892
-44.8,-123.0,-44.78712,-123.0447,417.26868,1699809588.895999
-44.8,-122.9,-44.77387,-122.92085,419.52975,1699809589.6440134
-44.8,-122.8,-44.765715,-122.808985,419.76245500000005,1699809590.3780065
-44.7,-146.6,-44.659658500000006,-146.61974500000002,415.968155,1699815160.2515168
-44.7,-123.1,-44.6780214,-123.06238,418.53286399999996,1699809587.1698043
-44.7,-123.0,-44.68194183333333,-122.98110083333334,418.3731916666666,1699809587.8491728
-44.7,-122.9,-44.70968,-122.93351466666667,420.58859333333334,1699809588.6136696
-44.7,-122.8,-44.74899,-122.77193,422.19724,1699809590.4180183
-44.6,-123.1,-44.644928,-123.05408,418.09442,1699809586.7520154
-44.6,-99.9,-44.62449,-99.89645,417.9908,1699804010.229014
-44.5,-123.9,-44.45721,-123.8611,424.1092,1699809577.2289932
-44.5,-123.8,-44.47745200000001,-123.789405,423.1816214285714,1699809578.2487252
-44.5,-123.7,-44.4961425,-123.69505116666666,425.1435125,1699809579.7111766
-44.5,-123.6,-44.4961915,-123.637145,423.0885,1699809580.1569998
-44.5,-100.3,-44.461147499999996,-100.2647075,417.80261,1699804004.396014
-44.5,-100.2,-44.480524,-100.213915,416.97211500000003,1699804005.062496
-44.4,-124.1,-44.3636796,-124.09476199999999,419.532146,1699809574.101406
-44.4,-124.0,-44.380606,-123.99427299999999,420.422723,1699809575.097812
-44.4,-123.9,-44.3935565625,-123.8980979375,422.6947875,1699809576.0051968
-44.4,-123.8,-44.40220305263158,-123.8001242631579,423.8196584210526,1699809576.8622193
-44.4,-123.7,-44.40668407692307,-123.70916976923078,426.37585076923074,1699809577.6076179
-44.4,-123.6,-44.42804666666667,-123.63085666666666,425.53585999999996,1699809578.9646642
-44.4,-100.5,-44.373609,-100.49288375,417.484935,1699804001.3960102
-44.4,-100.4,-44.38898091666667,-100.38832166666667,417.9535466666666,1699804002.4019222
-44.4,-100.3,-44.432620199999995,-100.308407,417.25374,1699804003.6456017
-44.3,-176.2,-44.2867305,-176.206885,417.3786725,1699754666.7901273
-44.3,-124.3,-44.2628795,-124.296613,418.3083933333333,1699809571.098677
-44.3,-124.2,-44.2890258,-124.20166733333333,420.8760946666667,1699809572.1908686
-44.3,-124.1,-44.309388500000004,-124.10783608333332,419.0387175,1699809573.190257
-44.3,-124.0,-44.30492441176471,-124.00472523529412,419.24579647058823,1699809573.8905375
-44.3,-123.9,-44.32072,-123.90969324999999,422.0943633333333,1699809574.8335092
-44.3,-123.8,-44.337553,-123.8213915,426.02188,1699809575.7450042
-44.3,-100.6,-44.349163,-100.55616,418.40353,1699804000.563003
-44.3,-77.2,-44.2596165,-77.16356999999999,417.235665,1699798424.3960044
-44.3,-77.1,-44.259983,-77.08972525,417.388215,1699798425.1100018
-44.3,-77.0,-44.27836375,-76.9738175,416.4881,1699798426.7540083
-44.3,-76.9,-44.2815193,-76.90816240000001,417.25069700000006,1699798427.3004105
-44.2,-124.6,-44.162872,-124.56877,414.44897,1699809567.5900192
-44.2,-124.5,-44.166724714285714,-124.5012437142857,419.3518314285714,1699809568.1442935
-44.2,-124.4,-44.19125658823529,-124.40152682352942,419.77563235294116,1699809569.2483628
-44.2,-124.3,-44.19916111111111,-124.3068056111111,420.0992211111111,1699809570.0685635
-44.2,-124.2,-44.211591799999994,-124.20911466666666,419.85231266666665,1699809570.980538
-44.2,-124.1,-44.22884133333333,-124.14359999999999,419.24864,1699809571.7246711
-44.2,-124.0,-44.24752,-124.043,419.9288,1699809572.7520108
-44.2,-77.4,-44.17346525,-77.3716285,418.18171,1699798421.5695062
-44.2,-77.3,-44.184295846153844,-77.285499,417.58756,1699798422.3692403
-44.2,-77.2,-44.19931835,-77.19038585,417.60191599999996,1699798423.2968554
-44.2,-77.1,-44.1981059,-77.0909695,417.777549,1699798424.0175052
-44.2,-77.0,-44.212309454545455,-77.000461,418.02322000000004,1699798425.148922
-44.2,-76.9,-44.2387485,-76.920105,417.04463,1699798426.5850089
-44.2,-53.8,-44.1619315,-53.798979333333335,417.4411583333333,1699792848.0716677
-44.2,-53.7,-44.19330018181818,-53.70429063636364,417.2759536363637,1699792849.5340042
-44.2,-53.6,-44.181516699999996,-53.598903299999996,417.270118,1699792850.517507
-44.2,-53.5,-44.159164,-53.526047,417.2297,1699792850.7520258
-44.1,-124.7,-44.06487816666667,-124.70000850000001,422.25448666666665,1699809565.152669
-44.1,-124.6,-44.09312882352941,-124.60288511764708,422.7476688235294,1699809566.2933598
-44.1,-124.5,-44.10111572222222,-124.51085088888888,420.90637333333336,1699809567.0925632
-44.1,-124.4,-44.1197906,-124.4128526,420.557408,1699809568.0967112
-44.1,-124.3,-44.13990866666666,-124.32016833333334,421.48879000000005,1699809569.085002
-44.1,-77.6,-44.086662,-77.60304,413.82297,1699798418.5630248
-44.1,-77.4,-44.10523246153846,-77.38140738461539,417.09451384615386,1699798420.4767046
-44.1,-77.3,-44.10371772222223,-77.29538638888889,417.6766566666667,1699798421.0925603
-44.1,-77.2,-44.122132799999996,-77.1975315,417.95152900000005,1699798422.096705
-44.1,-77.1,-44.1372135,-77.117362,417.742285,1699798422.9185028
-44.1,-54.1,-44.056209499999994,-54.0828075,417.12525,1699792844.3959951
-44.1,-54.0,-44.072087999999994,-54.0032917,417.33575499999995,1699792845.217608
-44.1,-53.9,-44.093403529411766,-53.906283176470595,417.36628705882356,1699792846.2541814
-44.1,-53.8,-44.09959944444444,-53.80782855555556,417.2442661111111,1699792847.07712
-44.1,-53.7,-44.10597989473684,-53.711801421052634,417.35493105263157,1699792847.8863742
-44.1,-53.6,-44.1176866,-53.6226253,417.428192,1699792848.7247102
-44.0,-124.8,-43.9790546,-124.81145489999999,421.054435,1699809563.0418038
-44.0,-124.7,-44.01166790909091,-124.71713363636363,424.48812727272724,1699809564.2300074
-44.0,-124.6,-44.03676775,-124.60925275,422.5546875,1699809565.4047563
-44.0,-77.9,-43.961974999999995,-77.91582,415.24615,1699798414.3959985
-44.0,-77.8,-43.99322433333333,-77.76227566666667,417.08107333333334,1699798415.9920065
-44.0,-77.7,-43.9915906,-77.69804906666667,417.37232666666665,1699798416.4400723
-44.0,-77.6,-43.98559377777778,-77.60580122222223,416.2286911111111,1699798417.031005
-44.0,-77.4,-44.03393,-77.38078,416.99826,1699798419.418019
-44.0,-54.3,-43.96285733333334,-54.29943183333333,417.35220333333336,1699792841.4050035
-44.0,-54.2,-43.98177942857143,-54.20488892857143,417.3114392857143,1699792842.3830826
-44.0,-54.1,-43.9957468,-54.1092791,417.282961,1699792843.2968602
